image_id,tag_id,tag_name,votes_1,votes_2,votes_3,votes_4,votes_5,votes_6,votes_7,votes_8,votes_9,votes_10
349759,2,Cityscape,0,6,11,23,89,107,77,41,11,9
348881,14,Landscape,7,18,29,85,116,82,34,17,3,3
268982,15,Nature,1,9,11,52,103,95,47,23,10,9
267110,7,Sky,1,0,1,5,10,26,58,85,81,103
267900,7,Sky,2,3,23,46,89,85,52,38,16,9
268694,20,Architecture,24,31,67,114,70,21,15,2,3,3
267135,14,Landscape,2,9,19,65,109,86,46,15,8,5
266868,2,Cityscape,0,1,7,15,45,77,85,77,48,24
266788,2,Cityscape,2,2,14,40,108,93,56,33,11,6
266867,15,Nature,1,1,7,22,75,97,82,42,21,17
267035,14,Landscape,1,2,8,20,77,100,79,42,25,15
269021,2,Cityscape,1,9,24,59,86,95,47,23,11,7
267686,2,Cityscape,6,14,54,101,89,46,20,8,7,2
267576,14,Landscape,1,2,5,14,51,82,75,66,38,29
268598,27,Rural,3,11,32,49,95,67,55,18,17,11
268889,14,Landscape,0,4,16,58,108,96,38,25,8,6
268142,14,Landscape,2,6,27,81,112,69,30,14,9,5
268490,2,Cityscape,14,26,70,84,94,46,12,11,1,4
269004,14,Landscape,1,2,11,28,104,111,57,25,18,8
268693,27,Rural,1,7,18,66,120,65,45,25,9,3
268696,15,Nature,1,8,33,46,114,92,34,18,8,6
268443,20,Architecture,4,15,30,63,125,59,34,15,7,7
268939,20,Architecture,0,3,9,20,64,103,83,42,23,17
267997,14,Landscape,1,1,4,15,52,93,87,65,30,31
267671,14,Landscape,0,2,14,38,100,93,48,33,21,13
266467,14,Landscape,0,8,17,46,113,103,38,31,11,6
268348,15,Nature,0,1,7,10,20,83,86,73,48,42
268478,14,Landscape,5,5,16,57,105,84,41,27,9,6
268655,18,Still Life,10,33,57,120,94,25,13,1,4,2
268972,7,Sky,2,11,13,69,106,80,48,16,10,8
266285,14,Landscape,1,3,13,36,94,87,68,35,13,9
268936,14,Landscape,0,2,3,18,37,99,69,76,37,25
267929,14,Landscape,1,5,13,44,112,88,50,24,13,13
267185,20,Architecture,9,25,45,83,104,52,20,11,5,3
267742,20,Architecture,3,7,22,58,119,88,31,12,10,4
268561,2,Cityscape,0,9,18,53,108,78,60,21,14,8
268712,15,Nature,1,1,6,19,66,98,75,54,26,17
266724,2,Cityscape,0,3,3,15,55,89,79,49,34,27
268985,20,Architecture,0,1,9,18,59,99,65,58,32,20
268573,2,Cityscape,9,26,54,103,94,39,21,7,2,5
268588,2,Cityscape,0,7,11,41,80,91,70,39,13,9
268853,15,Nature,4,10,24,47,98,79,51,27,16,6
268321,27,Rural,3,5,6,21,47,57,52,71,61,53
267106,2,Cityscape,2,6,18,26,103,96,54,30,19,10
268032,18,Still Life,2,14,25,70,93,75,47,19,13,6
268883,7,Sky,0,2,4,10,45,73,78,59,54,48
267123,2,Cityscape,1,7,18,49,96,81,55,32,11,9
266666,14,Landscape,0,5,16,39,114,101,40,22,11,7
268338,14,Landscape,2,7,27,74,105,74,40,11,4,6
268857,7,Sky,1,2,8,35,95,85,64,43,23,25
268442,20,Architecture,4,8,26,71,134,58,24,11,5,4
917861,20,Architecture,1,4,6,32,87,78,29,10,5,1
917781,18,Still Life,12,19,30,73,71,21,13,3,1,4
917798,20,Architecture,1,5,11,24,93,71,32,6,6,0
917751,18,Still Life,0,5,1,4,30,61,67,39,38,15
916809,7,Sky,2,4,11,24,62,71,49,16,8,3
916843,2,Cityscape,1,2,5,4,17,73,57,47,36,21
917783,14,Landscape,6,9,16,69,92,40,10,3,3,0
917889,7,Sky,6,5,19,55,91,48,16,5,2,0
917884,7,Sky,6,12,33,66,74,41,8,5,3,1
917520,20,Architecture,6,7,18,45,100,57,14,1,3,0
916625,14,Landscape,1,3,6,5,37,60,81,42,19,6
917629,2,Cityscape,1,5,8,34,74,78,37,12,3,2
832448,15,Nature,0,0,2,12,51,52,17,11,0,1
832444,20,Architecture,0,1,0,8,48,64,21,7,0,1
832425,14,Landscape,0,0,1,9,55,59,12,3,1,1
832409,15,Nature,0,0,5,19,62,41,15,4,1,2
831703,14,Landscape,0,0,1,2,14,49,35,27,12,13
832618,15,Nature,0,0,0,2,35,67,21,16,3,2
831888,2,Cityscape,0,0,8,16,61,42,14,4,1,1
831237,7,Sky,0,0,2,3,40,57,27,9,6,1
832284,20,Architecture,0,0,2,8,36,69,22,7,0,0
831599,2,Cityscape,1,0,2,6,33,53,30,18,4,2
832435,15,Nature,0,2,6,38,61,28,5,2,0,1
832440,14,Landscape,0,0,2,22,64,33,15,6,1,1
832312,14,Landscape,1,1,2,7,24,40,34,18,9,5
832450,14,Landscape,0,2,6,31,76,21,4,0,0,2
832152,15,Nature,0,0,5,10,41,51,22,10,7,2
832384,14,Landscape,0,0,2,8,26,63,35,12,4,1
831804,14,Landscape,0,0,0,20,53,43,21,5,1,1
831492,2,Cityscape,0,0,4,14,49,56,15,2,2,1
831820,15,Nature,0,2,2,12,49,57,15,2,0,1
832049,18,Still Life,0,0,4,22,59,46,14,3,0,0
832551,27,Rural,0,2,0,10,33,53,32,12,3,1
831671,15,Nature,0,0,1,5,15,43,44,25,11,8
832465,27,Rural,0,0,1,21,42,39,16,9,5,7
832592,14,Landscape,0,0,0,5,22,53,38,15,7,5
832621,15,Nature,0,0,1,6,43,53,29,8,7,1
832356,14,Landscape,0,0,1,5,34,58,32,13,7,0
832366,2,Cityscape,0,2,7,24,52,45,11,1,1,1
832393,15,Nature,0,1,2,6,35,52,31,8,2,5
831638,15,Nature,0,0,1,9,30,51,30,15,3,4
832533,7,Sky,1,0,8,33,58,31,6,2,0,1
831643,2,Cityscape,0,0,3,8,26,59,29,14,8,1
831589,15,Nature,0,0,1,10,40,57,28,5,1,2
832048,14,Landscape,0,1,8,44,63,24,2,0,0,1
832615,7,Sky,0,0,2,11,55,51,18,3,0,1
831146,14,Landscape,0,1,6,21,40,47,12,9,2,2
832558,15,Nature,0,0,1,10,44,55,18,8,3,1
831809,20,Architecture,0,2,1,2,25,56,43,14,3,0
832273,15,Nature,1,0,1,2,13,43,31,27,18,11
832563,15,Nature,1,2,1,6,14,40,29,27,12,13
832597,14,Landscape,0,2,3,2,26,52,34,18,11,2
832424,14,Landscape,0,1,1,7,35,62,25,10,3,1
832311,15,Nature,0,1,3,17,45,57,15,6,2,1
832418,14,Landscape,0,0,3,20,68,27,14,4,0,1
832357,2,Cityscape,0,1,4,17,58,44,13,1,1,0
831266,15,Nature,0,1,4,27,61,41,14,2,0,1
832279,2,Cityscape,0,1,1,16,40,53,27,5,2,2
832382,15,Nature,0,0,4,26,65,34,6,3,1,1
832567,15,Nature,0,0,2,6,34,68,23,11,3,0
832570,15,Nature,0,1,3,18,58,41,16,5,1,1
832068,27,Rural,0,1,3,24,62,47,7,3,0,1
832482,7,Sky,1,7,14,42,49,24,2,0,0,1
832421,18,Still Life,0,0,4,29,53,43,11,3,0,1
832035,14,Landscape,0,0,1,13,61,45,15,4,1,0
832375,18,Still Life,0,0,1,1,40,65,22,12,2,2
831841,15,Nature,0,1,3,8,47,48,30,11,0,2
832488,15,Nature,0,0,3,8,61,53,12,1,1,2
831528,15,Nature,0,2,4,15,51,45,19,3,2,1
6952,18,Still Life,7,9,31,34,73,56,42,43,11,14
6979,18,Still Life,3,6,12,27,57,59,67,52,19,10
7000,14,Landscape,2,14,32,58,73,56,43,15,11,2
7075,18,Still Life,5,9,30,58,72,70,37,19,3,1
7050,7,Sky,4,21,45,62,82,49,30,15,7,2
7109,20,Architecture,5,6,12,23,46,83,75,35,22,13
293951,15,Nature,11,21,35,63,104,61,18,12,3,2
295391,20,Architecture,11,27,33,66,103,41,24,9,6,10
295771,18,Still Life,0,9,6,32,77,92,58,42,22,12
295029,2,Cityscape,10,16,28,41,78,79,52,26,12,9
293982,18,Still Life,2,8,29,41,127,70,31,18,7,1
295793,18,Still Life,2,16,27,57,93,77,43,21,7,3
295329,15,Nature,5,11,18,43,113,82,40,18,15,5
294568,18,Still Life,12,21,47,86,96,44,20,10,2,0
293222,18,Still Life,4,13,35,44,88,77,39,27,12,7
295538,20,Architecture,5,16,39,65,93,71,38,18,3,7
295763,28,Water,2,10,22,40,80,67,74,20,15,10
295912,18,Still Life,5,5,12,24,65,99,57,36,26,9
293094,15,Nature,16,45,70,98,67,28,13,3,1,1
295270,15,Nature,2,11,18,28,72,85,64,33,12,8
293539,18,Still Life,12,31,35,91,93,39,24,3,4,2
293920,18,Still Life,2,13,36,58,93,92,29,14,6,1
295806,20,Architecture,8,3,25,59,113,86,25,21,10,1
295783,18,Still Life,2,14,26,61,86,89,35,28,8,4
295279,14,Landscape,68,44,72,62,55,25,4,4,2,2
294545,15,Nature,6,14,21,49,84,76,57,34,7,8
295853,18,Still Life,29,33,59,96,72,30,8,4,5,0
691577,15,Nature,10,16,35,60,72,32,9,3,1,1
690463,18,Still Life,0,4,5,16,37,68,57,37,17,9
691649,14,Landscape,2,6,24,48,81,43,22,11,6,1
691183,14,Landscape,2,3,10,21,48,64,42,24,19,11
691497,28,Water,2,3,8,23,23,61,56,41,24,12
689862,18,Still Life,5,12,22,51,70,30,32,13,5,2
691607,15,Nature,3,10,28,76,57,47,15,5,4,1
691283,7,Sky,9,16,25,71,58,38,11,5,4,2
690598,18,Still Life,3,11,21,48,99,34,12,9,4,0
691360,2,Cityscape,9,15,36,61,70,25,13,6,1,0
691352,18,Still Life,2,8,11,34,70,61,31,17,9,1
691627,14,Landscape,9,10,41,60,80,27,7,4,2,1
690586,15,Nature,3,13,19,60,78,37,23,6,4,1
691639,2,Cityscape,2,9,12,36,78,67,24,11,6,0
691613,18,Still Life,3,8,21,60,79,43,22,4,2,0
691032,15,Nature,4,11,33,55,87,39,8,5,0,0
294574,18,Still Life,6,13,26,60,75,45,15,8,2,1
295452,18,Still Life,4,7,19,32,74,55,33,17,7,2
295360,14,Landscape,3,9,31,67,72,43,14,3,4,4
293895,7,Sky,2,13,18,38,80,46,26,11,5,7
295021,18,Still Life,3,16,28,51,85,39,15,6,0,1
295471,27,Rural,2,6,21,37,75,44,32,13,5,6
295311,18,Still Life,6,8,25,34,70,42,26,11,1,4
295529,7,Sky,3,6,15,44,79,62,22,11,6,6
295755,27,Rural,0,4,4,12,36,49,60,41,24,18
294408,14,Landscape,2,5,24,43,50,50,37,19,11,6
294978,14,Landscape,6,9,21,50,72,44,27,12,7,1
293334,14,Landscape,2,6,32,43,79,44,24,7,2,1
293929,20,Architecture,1,12,22,51,81,51,12,8,1,1
294517,20,Architecture,0,2,11,17,43,68,50,28,21,8
295180,18,Still Life,1,7,11,30,73,56,32,22,7,6
294287,18,Still Life,2,7,17,37,52,63,24,16,3,5
294617,20,Architecture,1,11,37,44,72,46,27,8,1,2
295248,14,Landscape,4,9,33,60,83,35,13,6,4,1
294289,18,Still Life,7,15,34,48,86,27,10,1,5,2
294775,14,Landscape,2,7,22,34,76,52,27,18,4,4
295142,18,Still Life,0,10,31,50,75,40,22,4,6,1
295477,14,Landscape,1,3,24,40,51,68,31,16,5,4
294357,15,Nature,2,6,13,39,64,57,29,18,5,7
294109,7,Sky,6,12,30,44,56,46,23,12,6,5
295221,14,Landscape,2,13,23,46,87,44,16,2,1,1
295834,18,Still Life,21,36,46,68,39,14,4,2,1,0
295697,14,Landscape,0,4,20,41,78,46,25,8,4,5
295183,7,Sky,0,8,11,36,74,62,26,23,7,2
295913,20,Architecture,1,6,16,38,64,49,36,12,7,2
293524,14,Landscape,3,5,17,33,55,48,40,20,15,5
295859,20,Architecture,4,22,22,78,75,25,8,4,1,1
293289,20,Architecture,0,8,27,47,78,46,28,8,6,2
294818,15,Nature,4,12,23,48,64,31,30,10,7,5
295038,20,Architecture,3,20,42,52,72,34,13,6,2,1
295701,14,Landscape,1,5,7,27,55,67,43,19,12,8
294655,14,Landscape,4,8,14,38,74,50,27,14,4,7
295820,15,Nature,0,7,7,18,48,52,51,33,16,7
295738,7,Sky,3,9,24,38,66,56,17,19,8,2
295776,20,Architecture,7,17,49,68,63,29,9,3,0,0
295665,14,Landscape,2,13,37,53,75,32,14,5,3,2
294624,20,Architecture,5,15,31,56,73,35,18,1,2,0
295868,18,Still Life,1,10,17,50,76,47,22,12,5,4
295430,7,Sky,1,5,11,20,48,54,51,24,27,13
294579,14,Landscape,2,10,20,29,74,56,26,21,8,6
691307,2,Cityscape,0,0,2,18,30,52,40,18,12,13
690182,14,Landscape,1,5,4,25,56,44,35,6,7,5
691481,18,Still Life,2,2,14,17,37,62,36,14,4,6
691323,18,Still Life,7,11,24,45,62,24,10,1,0,0
689927,15,Nature,2,6,17,45,48,37,19,3,2,3
690280,14,Landscape,0,1,13,34,61,45,14,14,1,3
691480,20,Architecture,0,1,2,10,39,52,46,25,7,5
691550,18,Still Life,1,4,11,24,63,50,22,6,6,5
690402,15,Nature,1,5,14,28,68,45,21,6,2,0
691384,18,Still Life,1,7,9,30,67,37,23,6,7,0
691562,20,Architecture,0,2,2,6,43,53,51,23,14,4
691244,14,Landscape,4,3,1,15,38,53,31,28,14,9
691631,2,Cityscape,1,3,11,26,58,46,26,10,5,0
691636,20,Architecture,4,6,15,37,78,28,13,5,1,0
690863,15,Nature,3,2,8,23,57,44,28,15,6,3
691559,20,Architecture,0,1,8,8,36,68,38,18,10,7
690745,15,Nature,4,5,19,24,63,43,16,7,4,2
691628,7,Sky,2,1,3,11,44,46,34,24,13,7
691368,14,Landscape,1,0,3,11,35,56,37,21,18,14
690347,14,Landscape,0,2,2,17,49,48,40,20,8,6
691273,18,Still Life,1,2,10,24,52,44,27,14,6,5
691372,14,Landscape,3,3,7,14,47,48,33,21,8,6
691635,14,Landscape,0,2,4,37,63,57,17,5,7,2
690695,20,Architecture,0,4,10,42,79,33,11,1,4,0
690202,15,Nature,3,10,18,39,66,38,9,5,0,2
691269,15,Nature,2,0,18,22,60,47,25,11,4,1
691218,20,Architecture,2,7,10,32,55,44,23,7,6,1
440900,18,Still Life,2,5,27,75,114,40,12,3,0,1
440993,18,Still Life,0,1,4,34,86,86,43,19,7,4
441663,18,Still Life,10,17,38,104,54,29,15,8,6,1
442253,18,Still Life,0,3,6,22,67,80,68,28,11,4
442098,18,Still Life,4,7,21,78,113,33,13,4,0,2
442985,18,Still Life,2,3,11,60,96,68,25,14,4,2
441902,18,Still Life,1,1,17,38,83,85,43,9,4,4
442750,18,Still Life,1,8,10,54,113,64,23,4,2,1
442730,18,Still Life,1,14,22,82,110,26,7,4,2,1
442961,18,Still Life,0,3,6,36,83,78,41,23,7,3
443000,18,Still Life,15,24,51,83,59,25,5,3,0,1
443002,18,Still Life,5,14,31,111,82,22,7,4,2,1
441942,18,Still Life,2,2,18,61,103,61,24,14,1,1
442504,18,Still Life,2,6,20,75,88,48,26,7,5,4
442415,18,Still Life,0,1,8,43,86,85,35,20,3,3
443028,18,Still Life,0,2,11,42,82,73,38,15,3,4
442644,18,Still Life,0,1,3,19,59,82,64,30,20,10
442789,18,Still Life,0,2,8,42,95,63,39,19,6,3
442984,18,Still Life,0,1,12,45,91,81,29,19,6,2
441658,18,Still Life,0,0,10,39,80,77,27,23,10,6
441203,18,Still Life,0,2,7,31,83,81,45,13,12,7
442687,18,Still Life,13,22,45,80,88,20,8,1,6,1
440774,18,Still Life,0,3,6,33,64,78,58,30,9,8
441175,18,Still Life,4,3,10,54,89,84,23,10,5,3
442899,28,Water,0,1,3,9,21,54,66,61,47,39
442336,18,Still Life,0,2,3,24,71,81,57,22,18,10
440953,18,Still Life,1,2,3,21,77,86,56,22,16,5
442446,18,Still Life,4,4,18,79,101,40,13,9,0,3
442811,18,Still Life,1,4,17,62,82,47,26,13,14,8
442495,18,Still Life,2,3,23,64,78,69,31,6,4,1
442992,18,Still Life,1,2,9,59,97,65,28,12,1,3
442755,18,Still Life,5,7,23,88,94,36,15,7,1,1
440806,18,Still Life,0,3,11,42,91,81,37,15,1,2
440840,18,Still Life,0,1,14,50,72,81,20,19,5,4
442427,18,Still Life,4,7,22,81,80,48,13,6,1,4
735723,20,Architecture,1,2,2,24,48,34,9,3,1,0
735741,14,Landscape,0,2,9,27,58,23,4,2,0,0
735780,14,Landscape,1,1,8,25,52,24,13,3,3,0
735521,2,Cityscape,1,0,1,11,41,46,21,7,2,2
735397,27,Rural,0,0,3,12,39,46,16,8,3,1
735555,14,Landscape,1,0,6,31,58,20,1,2,0,0
735802,2,Cityscape,6,15,24,40,22,5,3,2,0,1
735468,20,Architecture,0,2,2,16,39,44,8,7,1,0
735718,27,Rural,0,0,2,9,35,40,24,9,8,4
735711,14,Landscape,1,1,4,14,37,33,14,9,2,3
735685,14,Landscape,0,1,8,15,56,35,7,2,1,0
735271,27,Rural,1,2,1,14,33,42,14,10,4,0
735659,14,Landscape,0,2,6,12,32,47,12,3,3,1
735665,20,Architecture,0,1,1,12,33,36,26,8,5,2
736100,14,Landscape,0,0,3,27,49,31,10,3,1,0
736072,14,Landscape,1,4,4,17,55,34,4,3,1,0
736080,14,Landscape,0,0,14,25,53,20,6,2,1,1
735993,2,Cityscape,0,0,6,21,53,31,8,6,2,1
735744,14,Landscape,0,1,0,11,26,46,27,8,3,2
735833,27,Rural,0,2,9,24,55,22,5,3,1,0
734503,27,Rural,0,0,0,8,21,46,28,17,4,4
736094,2,Cityscape,0,0,4,8,43,37,20,5,4,1
735866,14,Landscape,0,1,2,13,37,32,22,15,2,1
736096,27,Rural,0,1,8,15,54,26,15,4,3,0
734987,14,Landscape,0,1,7,21,56,20,11,3,1,0
735721,27,Rural,3,4,8,31,43,19,16,3,1,0
735662,2,Cityscape,6,5,18,35,35,16,2,1,0,0
735746,14,Landscape,0,2,5,23,57,30,6,4,1,0
736091,20,Architecture,0,2,10,18,37,29,13,11,1,2
735947,7,Sky,0,0,2,2,16,38,19,25,11,8
736005,2,Cityscape,1,0,8,31,59,22,1,2,1,0
736114,14,Landscape,0,0,2,4,40,39,25,13,5,1
735022,14,Landscape,0,2,9,12,46,28,13,9,1,3
735567,27,Rural,0,0,2,3,23,41,36,18,3,1
735853,18,Still Life,0,2,6,11,35,42,23,3,4,2
735658,14,Landscape,2,2,13,38,41,16,6,2,0,1
735757,27,Rural,3,1,11,36,53,16,3,4,1,0
734790,28,Water,0,0,1,5,17,41,33,11,19,3
735836,20,Architecture,0,0,4,7,19,34,38,17,7,2
734884,20,Architecture,0,3,2,22,42,34,14,3,3,0
735999,20,Architecture,0,1,4,12,42,39,14,6,4,0
735990,27,Rural,0,1,9,23,60,17,3,5,0,0
735078,15,Nature,0,4,3,4,30,31,28,14,4,3
735759,14,Landscape,1,2,12,24,49,24,5,7,0,0
734853,27,Rural,0,0,4,15,40,38,15,3,4,1
735525,2,Cityscape,3,13,18,36,35,8,3,3,2,0
735635,14,Landscape,0,1,4,9,30,39,22,17,6,3
736028,27,Rural,0,0,1,18,47,32,13,8,1,0
736126,2,Cityscape,0,0,5,4,30,46,21,12,4,3
735937,18,Still Life,1,5,8,26,51,21,3,3,1,0
735948,27,Rural,0,3,7,22,44,34,7,3,0,1
735951,18,Still Life,0,2,3,23,53,25,9,3,1,0
736013,27,Rural,1,1,1,14,39,38,17,10,1,2
735857,15,Nature,1,1,6,22,35,37,15,4,2,1
735841,18,Still Life,0,0,3,15,37,47,11,6,1,0
735834,15,Nature,0,3,5,24,48,28,11,4,1,1
734489,20,Architecture,0,0,2,9,20,29,34,19,15,7
736123,18,Still Life,2,1,6,25,45,30,13,1,4,0
735674,27,Rural,0,2,6,12,49,42,9,3,1,1
735840,15,Nature,0,1,4,11,35,36,18,10,5,4
735901,18,Still Life,3,2,5,9,44,37,17,6,1,0
736008,2,Cityscape,1,1,9,31,45,25,8,3,2,0
736098,18,Still Life,0,1,4,9,41,38,18,11,3,0
735712,20,Architecture,0,3,9,22,46,21,11,6,1,0
735992,2,Cityscape,1,2,6,19,33,48,10,6,1,0
735752,7,Sky,0,0,2,3,12,14,40,29,15,16
735697,14,Landscape,0,0,0,4,22,25,34,28,14,8
736084,14,Landscape,7,10,21,35,38,10,0,1,0,2
736015,7,Sky,0,2,15,24,49,27,4,2,0,0
735703,27,Rural,0,0,2,7,35,46,21,14,3,2
165386,14,Landscape,0,1,9,21,67,94,71,34,18,6
164639,27,Rural,0,2,14,39,96,83,37,18,8,1
165371,2,Cityscape,0,4,14,37,95,93,27,20,7,3
166027,20,Architecture,1,5,5,16,59,97,68,49,30,13
164605,20,Architecture,2,2,13,25,91,97,47,25,8,1
164710,27,Rural,2,7,23,53,119,61,22,16,4,1
165054,20,Architecture,0,5,16,35,101,81,34,15,5,2
166047,20,Architecture,0,1,7,22,50,79,67,51,26,12
163945,2,Cityscape,2,0,4,16,29,67,48,59,46,37
163940,20,Architecture,1,4,14,49,95,62,36,23,13,3
163950,20,Architecture,0,4,15,28,80,92,55,27,7,11
164010,20,Architecture,2,10,30,85,120,31,9,6,0,1
165976,20,Architecture,0,5,11,44,88,94,42,19,8,5
164942,14,Landscape,0,6,18,34,89,85,41,22,14,8
165721,14,Landscape,1,0,6,33,64,86,60,37,15,6
164686,18,Still Life,0,2,12,55,87,81,39,22,6,1
165616,2,Cityscape,5,14,24,72,114,51,12,6,0,5
165901,14,Landscape,0,0,9,12,29,63,68,63,51,48
165598,20,Architecture,2,6,42,78,131,47,11,2,1,0
166054,20,Architecture,6,15,36,93,104,23,8,3,0,0
164740,27,Rural,0,5,11,31,82,98,46,22,7,9
164869,20,Architecture,0,8,22,60,105,72,26,15,4,2
164902,14,Landscape,1,10,32,61,100,68,19,9,2,1
164947,27,Rural,3,9,37,85,104,39,11,7,2,2
164622,20,Architecture,2,5,22,61,86,72,37,10,3,1
165076,14,Landscape,6,2,24,68,101,64,26,10,3,1
165041,14,Landscape,0,3,13,37,82,92,48,22,8,3
165998,20,Architecture,0,2,27,32,126,71,23,11,3,0
164638,14,Landscape,0,6,25,66,118,50,21,12,3,0
165167,14,Landscape,2,5,13,43,118,72,33,11,3,2
166103,20,Architecture,2,5,12,29,67,84,51,37,25,15
165986,2,Cityscape,4,7,19,59,116,55,28,9,1,1
165365,14,Landscape,1,0,7,19,44,99,63,47,18,11
165690,2,Cityscape,4,8,25,71,109,56,12,4,3,0
164647,2,Cityscape,1,7,20,53,102,71,29,13,4,1
165483,27,Rural,3,7,28,85,114,39,16,7,1,1
164658,20,Architecture,2,4,15,56,125,52,21,10,6,4
165770,27,Rural,0,1,13,27,58,96,56,25,10,6
165357,27,Rural,10,20,62,101,77,22,11,5,0,1
166090,20,Architecture,2,6,27,74,105,49,26,9,2,2
165389,20,Architecture,5,9,20,53,91,89,44,17,7,2
165946,15,Nature,19,20,32,57,61,53,45,24,14,11
165627,14,Landscape,4,13,44,104,83,35,12,6,0,0
165426,20,Architecture,0,7,10,39,120,78,33,15,4,5
165782,14,Landscape,0,10,17,46,113,76,32,10,2,2
165993,2,Cityscape,1,6,23,50,84,97,38,10,4,2
165681,20,Architecture,0,2,13,36,67,87,56,21,11,5
164948,20,Architecture,2,9,20,56,99,72,23,9,8,3
166051,20,Architecture,4,6,25,74,101,57,22,7,6,1
166052,14,Landscape,1,4,18,42,109,74,25,19,3,3
166134,14,Landscape,0,3,17,44,105,78,40,17,10,7
164123,14,Landscape,2,9,11,47,67,74,48,25,11,4
165409,20,Architecture,3,8,20,60,113,63,20,5,2,1
165516,20,Architecture,1,5,17,41,110,78,30,14,4,4
163812,20,Architecture,4,7,41,92,108,35,11,2,3,0
165948,14,Landscape,1,5,22,52,99,74,36,13,11,3
164236,20,Architecture,0,2,21,38,96,92,37,21,8,2
165983,14,Landscape,1,7,16,48,102,69,39,24,6,1
165705,20,Architecture,3,5,31,72,114,59,14,4,2,2
165024,14,Landscape,0,4,20,43,78,88,48,24,4,9
166084,20,Architecture,8,15,63,96,80,28,6,1,1,0
166082,2,Cityscape,5,1,29,75,86,66,23,12,6,1
164116,14,Landscape,3,10,36,84,120,38,9,3,1,0
164350,20,Architecture,1,12,30,71,102,53,24,15,2,0
165794,2,Cityscape,5,8,22,54,118,57,25,11,1,3
165358,20,Architecture,0,9,24,53,129,52,14,6,0,0
166077,20,Architecture,1,11,28,69,89,63,21,11,4,0
166038,27,Rural,7,11,46,100,84,28,11,4,1,1
165481,14,Landscape,2,4,12,26,59,80,54,38,24,9
165262,2,Cityscape,0,15,33,85,110,38,10,7,1,1
165891,14,Landscape,1,6,14,66,100,57,33,12,3,1
163801,20,Architecture,10,26,65,102,75,14,1,4,1,0
164717,27,Rural,2,7,33,73,102,52,14,4,2,2
165933,20,Architecture,3,3,25,67,96,73,32,13,3,1
165957,20,Architecture,17,16,37,88,88,41,12,4,2,1
164340,20,Architecture,5,13,41,93,70,53,14,10,0,1
165466,27,Rural,7,24,54,88,77,28,12,4,2,1
164985,14,Landscape,1,6,26,75,128,54,15,11,2,0
166036,20,Architecture,3,5,23,61,114,64,15,11,4,1
165805,20,Architecture,9,11,35,49,89,72,16,10,3,7
165711,20,Architecture,0,5,4,38,104,101,37,15,7,2
165037,14,Landscape,1,5,14,25,57,81,51,45,25,11
166080,20,Architecture,0,8,18,72,116,59,26,8,2,0
164660,20,Architecture,0,5,16,40,104,64,29,27,13,3
165930,20,Architecture,1,9,19,57,102,75,35,21,5,0
165129,27,Rural,0,3,18,42,84,89,38,26,6,4
164990,27,Rural,0,3,12,22,28,60,75,57,56,31
164583,20,Architecture,5,14,36,86,107,46,12,9,1,2
165929,20,Architecture,0,1,9,31,93,83,44,25,8,3
164368,20,Architecture,0,5,14,48,105,78,32,14,7,1
164861,14,Landscape,1,7,26,59,90,77,27,15,7,0
165679,20,Architecture,0,4,6,15,45,65,58,54,47,18
165877,14,Landscape,9,20,42,77,80,49,19,4,1,2
165896,20,Architecture,3,5,22,51,85,78,39,18,9,2
165315,20,Architecture,3,8,38,61,99,59,31,12,6,2
165676,15,Nature,4,14,38,93,71,31,16,8,8,2
166028,20,Architecture,1,3,20,41,93,78,35,28,7,5
164544,20,Architecture,0,10,25,55,101,67,22,14,2,2
165674,15,Nature,2,4,15,56,122,74,21,15,2,2
163833,20,Architecture,1,2,10,33,68,97,52,25,9,4
165304,20,Architecture,4,5,18,49,104,66,35,11,4,2
164174,20,Architecture,2,3,26,56,118,64,16,6,1,2
165478,2,Cityscape,0,7,28,68,94,63,18,11,0,3
165163,27,Rural,0,4,21,34,124,71,39,16,2,2
164372,14,Landscape,2,8,24,47,69,82,46,16,12,7
166136,27,Rural,0,3,10,46,114,82,36,16,1,3
165743,27,Rural,5,8,34,80,107,52,13,9,0,0
165231,27,Rural,1,7,15,57,90,63,44,15,3,2
163901,20,Architecture,1,3,15,52,116,72,43,12,4,1
165883,20,Architecture,2,5,37,65,121,36,14,7,0,3
165467,20,Architecture,1,5,14,43,91,68,48,21,12,5
165025,27,Rural,2,3,22,63,110,60,26,8,3,0
166106,20,Architecture,1,6,17,47,96,86,42,12,6,1
165253,20,Architecture,2,11,32,67,109,50,17,5,0,1
165415,20,Architecture,10,22,40,94,77,30,12,4,2,1
164428,15,Nature,1,9,24,63,111,61,21,10,5,1
166075,20,Architecture,1,2,10,24,59,106,63,38,9,16
163910,27,Rural,2,4,18,51,93,77,34,16,4,1
163854,20,Architecture,4,12,35,83,78,53,21,10,7,2
165671,20,Architecture,0,7,23,67,135,49,17,6,4,2
165803,20,Architecture,4,8,14,64,115,59,28,8,9,1
166088,20,Architecture,2,2,23,49,99,75,30,13,1,0
164034,20,Architecture,6,16,45,105,91,30,9,5,0,0
165733,15,Nature,90,59,53,40,45,16,6,2,3,1
164625,27,Rural,0,3,14,25,66,88,53,33,19,5
165778,15,Nature,3,11,29,70,79,67,30,15,5,2
166086,27,Rural,0,2,13,21,77,102,49,38,5,4
164172,20,Architecture,0,4,22,57,100,70,34,15,5,0
